name,epoch,obs_id,band,epoch_mjd,duration_s,i_mjy,e_i,v_mjy,e_v,offset_arcsec,note
ASKAP J165130.3-450520,low,ASKAP-62513,low,60452.73801,726.6,-0.3338,0.3651,-0.0550,0.2649,1.16,
ASKAP J165130.3-450520,low,ASKAP-62638,low,60468.61525,726.6,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-62788,low,60472.58292,726.6,0.6603,0.4444,-0.2238,0.2570,1.16,
ASKAP J165130.3-450520,low,ASKAP-63234,low,60484.62700,736.5,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-63407,low,60491.57452,726.6,0.1849,0.4062,-0.4269,0.3011,1.17,
ASKAP J165130.3-450520,low,ASKAP-63648,low,60504.58706,726.6,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-63688,low,60505.60632,726.6,0.2235,0.3346,-0.3625,0.2687,1.17,
ASKAP J165130.3-450520,low,ASKAP-64764,low,60536.53480,726.6,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-64793,low,60537.52490,726.6,0.1054,0.3425,-0.4448,0.2779,1.17,
ASKAP J165130.3-450520,low,ASKAP-65721,low,60563.34770,716.6,0.2115,0.3481,0.2344,0.2846,1.16,
ASKAP J165130.3-450520,low,ASKAP-65722,low,60563.35703,726.6,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-66281,low,60586.33325,666.9,0.2080,0.3652,-0.1972,0.3151,1.16,
ASKAP J165130.3-450520,low,ASKAP-66284,low,60586.36310,686.8,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-67926,low,60627.24019,726.6,0.7737,0.4637,0.1262,0.2749,1.17,
ASKAP J165130.3-450520,low,ASKAP-67928,low,60627.25977,716.6,nan,nan,nan,nan,nan,
ASKAP J165130.3-450520,low,ASKAP-81813,low,61076.09025,726.6,-0.3777,0.3657,0.4497,0.2855,1.16,
ASKAP J165130.3-450520,low,ASKAP-81981,low,61077.88499,736.5,0.6683,0.3257,-0.0914,0.2431,1.17,
ASKAP J165130.3-450520,low,ASKAP-81808,low,61076.04302,726.6,0.0567,0.3630,0.6042,0.2589,1.17,
ASKAP J165130.3-450520,low,ASKAP-82162,low,61079.92888,726.6,0.3695,0.3209,0.1777,0.2562,1.16,
ASKAP J165130.3-450520,low,ASKAP-82070,low,61078.88044,726.6,-0.1276,0.3113,-0.0163,0.2524,1.17,
ASKAP J165130.3-450520,low,ASKAP-85774,low,61215.55570,726.6,0.8612,0.4851,-0.0010,0.3639,0.90,
ASKAP J165130.3-450520,low,ASKAP-85875,low,61216.57732,726.6,0.5685,0.5026,0.1295,0.3675,0.65,
ASKAP J165130.3-450520,low,ASKAP-85890,low,61216.72443,726.6,0.8703,0.5595,-0.1160,0.3893,0.63,
ASKAP J165130.3-450520,low,ASKAP-86000,low,61220.66003,726.6,-0.0583,0.5101,-0.4817,0.4529,1.36,
ASKAP J165130.3-450520,low,ASKAP-85891,low,61216.73411,726.6,0.9755,0.5510,-0.1486,0.4545,1.32,
ASKAP J165130.3-450520,low,ASKAP-86084,low,61221.71028,726.6,0.7782,0.5714,-0.0573,0.4213,0.63,
ASKAP J165130.3-450520,low,ASKAP-86074,low,61221.60941,726.6,1.5057,0.6070,0.2538,0.4215,0.65,
ASKAP J165130.3-450520,low,ASKAP-85793,low,61215.73725,736.5,-0.2752,0.6200,-0.1530,0.3963,0.63,
ASKAP J165130.3-450520,low,ASKAP-85876,low,61216.58884,736.5,0.1248,0.5582,-0.8427,0.4710,1.31,
ASKAP J165130.3-450520,low,ASKAP-85775,low,61215.56468,726.6,-0.0204,0.5837,0.4347,0.4564,1.31,
ASKAP J165130.3-450520,low,ASKAP-85982,low,61220.48435,736.5,-0.1582,0.5780,0.6616,0.4934,1.31,
ASKAP J165130.3-450520,low,ASKAP-85794,low,61215.74762,726.6,1.3934,0.7335,0.5651,0.6456,1.32,
ASKAP J165130.3-450520,low,ASKAP-85981,low,61220.47490,726.6,-0.2294,0.4539,-0.1675,0.3821,1.35,
ASKAP J165130.3-450520,low,ASKAP-86075,low,61221.61851,726.6,-0.3171,0.6156,0.8524,0.4578,1.31,
ASKAP J165130.3-450520,low,ASKAP-86085,low,61221.72031,726.6,0.2714,0.5714,-0.1955,0.4491,1.32,
ASKAP J165130.3-450520,low,ASKAP-85999,low,61220.65104,726.6,0.4807,0.4733,0.3355,0.4226,0.65,
ASKAP J170036.6-445758,low,ASKAP-45671,low,59902.19327,726.0,0.1425,0.3057,-0.0737,0.2239,1.16,
ASKAP J170036.6-445758,low,ASKAP-45995,low,59920.13560,736.0,0.2550,0.3813,-0.0327,0.2170,1.48,
ASKAP J170036.6-445758,low,ASKAP-46049,low,59921.10337,726.0,-0.5083,0.3540,-0.2576,0.2227,1.46,
ASKAP J170036.6-445758,low,ASKAP-46053,low,59921.14081,726.0,0.1999,0.3541,-0.1596,0.2505,1.16,
ASKAP J170036.6-445758,low,ASKAP-46802,low,59934.11059,726.0,0.2114,0.3080,-0.2118,0.2463,1.16,
ASKAP J170036.6-445758,low,ASKAP-46808,low,59934.16835,716.0,-0.3890,0.3468,0.3521,0.2058,1.45,
ASKAP J170036.6-445758,low,ASKAP-47023,low,59949.03442,716.0,-0.4853,0.3361,-0.4372,0.2252,1.46,
ASKAP J170036.6-445758,low,ASKAP-47024,low,59949.04378,726.0,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J170036.6-445758,low,ASKAP-47060,low,59950.07224,736.0,-0.4061,0.3590,0.1032,0.2787,1.17,
ASKAP J170036.6-445758,low,ASKAP-47248,low,59964.98958,716.0,-0.0034,0.2841,-0.1032,0.1971,1.48,
ASKAP J170036.6-445758,low,ASKAP-47249,low,59964.99856,726.0,0.6492,0.3622,-0.3604,0.2321,1.16,
ASKAP J170036.6-445758,low,ASKAP-47622,low,59979.02505,716.0,0.0983,0.3374,-0.1557,0.2319,1.46,
ASKAP J170036.6-445758,low,ASKAP-47624,low,59979.04302,726.0,0.3710,0.3532,-0.0171,0.1780,1.16,
ASKAP J170036.6-445758,low,ASKAP-47687,low,59980.02271,726.0,0.2443,0.3549,-0.3367,0.2452,1.48,
ASKAP J170036.6-445758,low,ASKAP-47689,low,59980.04206,726.0,0.0101,0.3743,-0.4243,0.2700,1.17,
ASKAP J170036.6-445758,low,ASKAP-48255,low,59994.01356,726.0,-0.2075,0.3841,0.6266,0.3711,1.49,
ASKAP J170036.6-445758,low,ASKAP-48257,low,59994.03234,716.0,-0.1261,0.3813,-0.5243,0.3661,1.16,
ASKAP J170036.6-445758,low,ASKAP-48458,low,59997.99059,716.0,0.1985,0.3684,-0.1789,0.3219,1.48,
ASKAP J170036.6-445758,low,ASKAP-48460,low,59998.00926,716.0,0.4510,0.3562,-0.0532,0.3648,1.17,
ASKAP J170036.6-445758,low,ASKAP-48847,low,60009.86015,716.0,0.3273,0.3651,0.0074,0.3617,1.49,
ASKAP J170036.6-445758,low,ASKAP-48849,low,60009.87824,716.0,-0.6284,0.3804,0.2932,0.3412,1.18,
ASKAP J170036.6-445758,low,ASKAP-49010,low,60025.81154,716.0,-0.1057,0.3903,-0.0306,0.3545,1.49,
ASKAP J170036.6-445758,low,ASKAP-49012,low,60025.83723,726.0,0.5423,0.3739,0.0894,0.3583,1.18,
ASKAP J170036.6-445758,low,ASKAP-49142,low,60040.77681,726.0,0.0765,0.3997,-0.1888,0.3721,1.45,
ASKAP J170036.6-445758,low,ASKAP-49144,low,60040.79823,716.0,0.0402,0.4419,-0.4374,0.3672,1.16,
ASKAP J170036.6-445758,low,ASKAP-49589,low,60055.73230,726.0,0.3853,0.3575,-0.3073,0.2942,1.48,
ASKAP J170036.6-445758,low,ASKAP-49591,low,60055.75039,726.0,-0.0352,0.3501,0.1830,0.3426,1.15,
ASKAP J170036.6-445758,low,ASKAP-49868,low,60070.69449,716.0,-0.3050,0.3328,0.4762,0.3106,1.47,
ASKAP J170036.6-445758,low,ASKAP-49870,low,60070.71373,726.0,-0.3772,0.3084,0.3865,0.3165,1.16,
ASKAP J170036.6-445758,low,ASKAP-50146,low,60085.65907,716.0,-0.1169,0.3218,-0.7540,0.3086,1.45,
ASKAP J170036.6-445758,low,ASKAP-50148,low,60085.67716,716.0,-0.2476,0.3556,-0.3008,0.2899,1.17,
ASKAP J170036.6-445758,low,ASKAP-50386,low,60100.60727,726.0,-0.4351,0.3254,-0.0204,0.2794,1.47,
ASKAP J170036.6-445758,low,ASKAP-50388,low,60100.62893,716.0,0.1167,0.2956,-0.1611,0.3199,1.17,
ASKAP J170036.6-445758,low,ASKAP-50644,low,60116.56811,726.0,0.2213,0.3102,0.1157,0.2830,1.47,
ASKAP J170036.6-445758,low,ASKAP-50646,low,60116.58619,726.0,0.0856,0.2942,0.2085,0.2923,1.17,
ASKAP J170036.6-445758,low,ASKAP-51100,low,60129.53717,716.0,0.0998,0.3551,0.4932,0.3127,1.45,
ASKAP J170036.6-445758,low,ASKAP-51103,low,60129.56493,716.0,0.4213,0.3627,-0.0098,0.3043,1.15,
ASKAP J170036.6-445758,low,ASKAP-51484,low,60143.60591,716.0,-0.3596,0.3316,0.2082,0.3286,1.48,
ASKAP J170036.6-445758,low,ASKAP-51485,low,60143.61592,716.0,0.2668,0.3775,-0.5474,0.2879,1.19,
ASKAP J170036.6-445758,low,ASKAP-51850,low,60161.57648,726.0,0.1572,0.3149,0.2707,0.3255,1.19,
ASKAP J170036.6-445758,low,ASKAP-51973,low,60172.46145,736.0,0.2371,0.3152,-0.4033,0.2865,1.45,
ASKAP J170036.6-445758,low,ASKAP-52119,low,60179.47440,726.0,0.2557,0.3592,0.0847,0.3148,1.15,
ASKAP J170036.6-445758,low,ASKAP-52312,low,60186.46823,736.0,0.1091,0.3405,0.3383,0.3169,1.48,
ASKAP J170036.6-445758,low,ASKAP-52638,low,60193.48753,726.0,0.5893,0.3483,-0.3484,0.3193,1.19,
ASKAP J170036.6-445758,low,ASKAP-53204,low,60203.33169,736.0,0.0587,0.3546,-0.3921,0.3106,1.47,
ASKAP J170036.6-445758,low,ASKAP-53257,low,60212.43319,726.0,0.4890,0.3665,-0.2281,0.3357,1.19,
ASKAP J170036.6-445758,low,ASKAP-53490,low,60221.26813,726.0,-0.1909,0.3171,-0.4859,0.3111,1.45,
ASKAP J170036.6-445758,low,ASKAP-53602,low,60233.26099,736.5,-0.2030,0.3270,-0.2585,0.3154,1.15,
ASKAP J170036.6-445758,low,ASKAP-53806,low,60235.33308,726.6,0.3986,0.3287,-0.6086,0.3235,1.45,
ASKAP J170036.6-445758,low,ASKAP-54446,low,60247.33897,726.6,0.3813,0.3079,-0.6637,0.3146,1.19,
ASKAP J170036.6-445758,low,ASKAP-54722,low,60250.27996,726.6,0.2049,0.3523,-0.3222,0.3114,1.47,
ASKAP J170036.6-445758,low,ASKAP-54899,low,60266.20171,736.5,-0.2214,0.3662,-0.3373,0.3747,1.15,
ASKAP J170036.6-445758,low,ASKAP-54906,low,60266.26599,716.6,0.0753,0.3470,-0.0555,0.3491,1.48,
ASKAP J170036.6-445758,low,ASKAP-55313,low,60289.17314,736.5,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J170036.6-445758,low,ASKAP-55314,low,60289.18236,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J170036.6-445758,low,ASKAP-55984,low,60304.15209,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J170036.6-445758,low,ASKAP-55985,low,60304.16119,716.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J170036.6-445758,low,ASKAP-57367,low,60324.05618,736.5,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J170036.6-445758,low,ASKAP-57368,low,60324.06539,716.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J170036.6-445758,low,ASKAP-86167,low,61222.57763,726.6,0.3446,0.2823,-0.2447,0.2717,1.19,
ASKAP J170036.6-445758,low,ASKAP-58447,low,60341.94158,716.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J170036.6-445758,low,ASKAP-58458,low,60342.04598,736.5,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J170036.6-445758,low,ASKAP-59305,low,60361.97431,716.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J170036.6-445758,low,ASKAP-59463,low,60366.02017,736.5,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J170036.6-445758,low,ASKAP-60040,low,60383.85992,716.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J170036.6-445758,low,ASKAP-60045,low,60383.91084,726.6,nan,nan,nan,nan,nan,unreleased: obscore obs_release_date is NULL (never publicly released; verified 2026-08-15)
ASKAP J170036.6-445758,low,ASKAP-60798,low,60404.86028,716.6,0.1040,0.3174,-0.0420,0.3191,1.47,
ASKAP J170036.6-445758,low,ASKAP-60801,low,60404.89058,726.6,-0.1476,0.3359,0.3216,0.3148,1.15,
ASKAP J170036.6-445758,low,ASKAP-61302,low,60419.80543,736.5,0.4129,0.3324,-0.3103,0.3191,1.45,
ASKAP J170036.6-445758,low,ASKAP-61305,low,60419.83434,716.6,0.1291,0.3347,0.2354,0.3091,1.15,
ASKAP J170036.6-445758,low,ASKAP-62081,low,60434.75919,726.6,-0.1115,0.3647,0.4105,0.3447,1.45,
ASKAP J170036.6-445758,low,ASKAP-62083,low,60434.77900,736.5,0.0933,0.3722,0.3539,0.3421,1.15,
ASKAP J170036.6-445758,low,ASKAP-62493,low,60450.77957,726.6,0.1646,0.3333,-0.1137,0.3171,1.19,
ASKAP J170036.6-445758,low,ASKAP-62513,low,60452.73801,726.6,0.8993,0.3434,0.2632,0.3216,1.45,
ASKAP J170036.6-445758,low,ASKAP-62638,low,60468.61525,726.6,0.0157,0.4856,0.2341,0.3505,1.15,
ASKAP J170036.6-445758,low,ASKAP-62788,low,60472.58292,726.6,-0.1357,0.3455,0.4298,0.3619,1.45,
ASKAP J170036.6-445758,low,ASKAP-63234,low,60484.62700,736.5,-0.2179,0.3279,0.0602,0.3387,1.15,
ASKAP J170036.6-445758,low,ASKAP-63407,low,60491.57452,726.6,0.1404,0.3536,0.4426,0.3296,1.48,
ASKAP J170036.6-445758,low,ASKAP-63648,low,60504.58706,726.6,0.3325,0.3645,-0.5223,0.3530,1.15,
ASKAP J170036.6-445758,low,ASKAP-63688,low,60505.60632,726.6,-0.2087,0.3291,-0.0885,0.3055,1.48,
ASKAP J170036.6-445758,low,ASKAP-64764,low,60536.53480,726.6,0.4190,0.3952,-0.4298,0.3327,1.15,
ASKAP J170036.6-445758,low,ASKAP-64793,low,60537.52490,726.6,-0.1444,0.4054,-0.8305,0.3303,1.48,
ASKAP J170036.6-445758,low,ASKAP-65721,low,60563.34770,716.6,0.0549,0.3473,0.2342,0.3295,1.47,
ASKAP J170036.6-445758,low,ASKAP-65722,low,60563.35703,726.6,-0.1115,0.4070,-0.0501,0.3650,1.15,
ASKAP J170036.6-445758,low,ASKAP-66281,low,60586.33325,666.9,0.5731,0.3436,0.2964,0.3629,1.45,
ASKAP J170036.6-445758,low,ASKAP-66284,low,60586.36310,686.8,-0.3379,0.3757,-0.2650,0.3787,1.15,
ASKAP J170036.6-445758,low,ASKAP-67926,low,60627.24019,726.6,-0.1421,0.3511,-0.2695,0.3326,1.49,
ASKAP J170036.6-445758,low,ASKAP-67928,low,60627.25977,716.6,-0.2867,0.4028,-0.0923,0.3851,1.20,
ASKAP J170036.6-445758,low,ASKAP-81813,low,61076.09025,726.6,0.1782,0.3199,-0.1513,0.3387,1.45,
ASKAP J170036.6-445758,low,ASKAP-81981,low,61077.88499,736.5,0.1781,0.3472,-0.1608,0.3122,1.48,
ASKAP J170036.6-445758,low,ASKAP-81808,low,61076.04302,726.6,-0.4076,0.3191,-0.1741,0.3342,1.48,
ASKAP J170036.6-445758,low,ASKAP-81885,low,61076.91217,726.6,-0.3570,0.3650,0.4663,0.3426,1.19,
ASKAP J170036.6-445758,low,ASKAP-81814,low,61076.09923,736.5,0.2935,0.3711,-0.3067,0.3142,1.14,
ASKAP J170036.6-445758,low,ASKAP-81988,low,61077.94444,726.6,0.6532,0.3625,0.0489,0.3249,1.15,
ASKAP J170036.6-445758,low,ASKAP-82162,low,61079.92888,726.6,0.2976,0.3481,0.0201,0.3183,1.45,
ASKAP J170036.6-445758,low,ASKAP-82166,low,61079.96804,726.6,-0.0289,0.3528,0.3699,0.3255,1.15,
ASKAP J170036.6-445758,low,ASKAP-82074,low,61078.91869,726.6,-0.4235,0.3537,-0.5100,0.3443,1.19,
ASKAP J170036.6-445758,low,ASKAP-82070,low,61078.88044,726.6,0.0235,0.3247,0.0394,0.2804,1.48,
ASKAP J170036.6-445758,low,ASKAP-86000,low,61220.66003,726.6,0.4001,0.2906,0.1218,0.2644,1.19,
ASKAP J170036.6-445758,low,ASKAP-85891,low,61216.73411,726.6,0.2318,0.3038,-0.1898,0.2562,1.19,
ASKAP J170036.6-445758,low,ASKAP-85876,low,61216.58884,736.5,-0.3363,0.2925,0.5277,0.2337,1.19,
ASKAP J170036.6-445758,low,ASKAP-85775,low,61215.56468,726.6,0.0021,0.2765,0.1917,0.2499,1.19,
ASKAP J170036.6-445758,low,ASKAP-85982,low,61220.48435,736.5,-0.2307,0.2757,0.2232,0.2393,1.20,
ASKAP J170036.6-445758,low,ASKAP-85794,low,61215.74762,726.6,-0.3209,0.4029,-0.1029,0.3576,1.19,
ASKAP J170036.6-445758,low,ASKAP-86075,low,61221.61851,726.6,-0.3076,0.2961,-0.3064,0.2708,1.19,
ASKAP J170036.6-445758,low,ASKAP-86085,low,61221.72031,726.6,-0.5128,0.3387,0.0797,0.2729,1.19,
